anomaly,competition,category name,round,heat,couple,criteria,stdev,threshold,ratio,raw data
,159,Rock'n'Roll-Small Formation Juniors,First round,3,158,FW,5.0,14.4,0.3472222222222222,"[-35.0, -25.0, -25.0, -35.0, -35.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,3,158,sm,1.0,2.3,0.4347826086956522,"[0.0, 0.0, -2.0, -2.0, -2.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,3,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,DF,1.07,2.3,0.4652173913043479,"[8.0, 10.0, 7.0, 7.0, 9.0, 8.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,CO,1.21,2.0,0.605,"[8.25, 9.0, 6.0, 6.0, 7.5, 6.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,FM,1.34,2.0,0.67,"[6.0, 9.0, 9.0, 6.0, 9.0, 8.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,FW,8.98,14.4,0.6236111111111111,"[-35.0, -25.0, -35.0, -50.0, -35.0, -50.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,sm,1.91,2.3,0.8304347826086956,"[-4.0, -2.0, -4.0, -2.0, -6.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,4,151,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,DF,1.57,2.3,0.682608695652174,"[10.0, 11.0, 10.0, 7.0, 12.0, 9.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,CO,0.67,2.0,0.335,"[8.25, 6.75, 7.5, 6.75, 8.25, 8.25]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,FM,1.77,2.0,0.885,"[7.0, 10.0, 11.0, 10.0, 13.0, 10.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,FW,5.77,14.4,0.4006944444444444,"[-25.0, -35.0, -25.0, -15.0, -25.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,sm,1.53,2.3,0.6652173913043479,"[0.0, 0.0, -2.0, 0.0, -4.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,5,102,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,DF,0.94,2.3,0.40869565217391307,"[9.0, 11.0, 10.0, 8.0, 10.0, 10.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,CO,0.72,2.0,0.36,"[7.5, 7.5, 6.0, 6.75, 8.25, 6.75]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,FM,1.37,2.0,0.685,"[8.0, 12.0, 10.0, 10.0, 10.0, 8.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,FW,7.45,14.4,0.5173611111111112,"[-35.0, -25.0, -35.0, -15.0, -35.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,sm,1.89,2.3,0.8217391304347826,"[-4.0, 0.0, 0.0, -4.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,6,115,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,DF,0.75,2.3,0.32608695652173914,"[10.0, 10.0, 11.0, 9.0, 11.0, 11.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,CO,0.56,2.0,0.28,"[8.25, 8.25, 8.25, 6.75, 8.25, 8.25]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,FM,0.75,2.0,0.375,"[9.0, 10.0, 9.0, 8.0, 10.0, 10.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,FW,5.0,14.4,0.3472222222222222,"[-25.0, -15.0, -15.0, -15.0, -25.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,sm,1.53,2.3,0.6652173913043479,"[-4.0, 0.0, 0.0, 0.0, 0.0, -2.0]"
,159,Rock'n'Roll-Small Formation Juniors,First round,7,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,DF,1.15,2.3,0.5,"[8.0, 6.0, 8.0, 5.0, 8.0, 7.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,CO,0.83,2.0,0.415,"[6.0, 7.5, 5.25, 6.75, 6.75, 5.25]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,FM,0.9,2.0,0.45,"[7.0, 7.0, 9.0, 8.0, 9.0, 7.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,FW,7.07,14.4,0.49097222222222225,"[-35.0, -35.0, -35.0, -50.0, -35.0, -50.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,sm,2.21,2.3,0.9608695652173913,"[-2.0, 0.0, -6.0, -2.0, -6.0, -4.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,1,151,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,DF,0.47,2.3,0.20434782608695654,"[9.0, 10.0, 10.0, 9.0, 9.0, 9.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,CO,0.52,2.0,0.26,"[6.75, 7.5, 8.25, 7.5, 7.5, 6.75]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,FM,1.25,2.0,0.625,"[7.0, 10.0, 9.0, 7.0, 10.0, 9.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,FW,3.73,14.4,0.25902777777777775,"[-25.0, -25.0, -25.0, -35.0, -25.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,sm,0.94,2.3,0.40869565217391307,"[0.0, -2.0, -2.0, 0.0, -2.0, -2.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,2,174,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,DF,1.37,2.3,0.5956521739130436,"[9.0, 11.0, 10.0, 7.0, 10.0, 11.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,CO,0.52,2.0,0.26,"[7.5, 8.25, 7.5, 6.75, 8.25, 7.5]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,FM,1.97,2.0,0.985,"[8.0, 12.0, 9.0, 6.0, 11.0, 10.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,FW,4.71,14.4,0.32708333333333334,"[-25.0, -25.0, -25.0, -35.0, -35.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,sm,1.37,2.3,0.5956521739130436,"[-4.0, 0.0, -2.0, -2.0, -2.0, -4.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,3,115,bm,4.71,8.0,0.58875,"[-10.0, 0.0, 0.0, 0.0, -10.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,DF,0.94,2.3,0.40869565217391307,"[7.0, 8.0, 9.0, 8.0, 8.0, 6.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,CO,1.2,2.0,0.6,"[5.25, 6.0, 8.25, 6.75, 6.75, 4.5]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,FM,1.29,2.0,0.645,"[6.0, 9.0, 10.0, 8.0, 8.0, 7.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,FW,7.5,14.4,0.5208333333333334,"[-50.0, -35.0, -35.0, -50.0, -35.0, -50.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,sm,0.94,2.3,0.40869565217391307,"[-2.0, 0.0, -2.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,4,229,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,DF,1.29,2.3,0.5608695652173914,"[8.0, 9.0, 11.0, 7.0, 10.0, 9.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,CO,1.28,2.0,0.64,"[5.25, 4.5, 8.25, 6.75, 7.5, 6.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,FM,1.95,2.0,0.975,"[6.0, 9.0, 10.0, 7.0, 11.0, 6.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,FW,7.31,14.4,0.5076388888888889,"[-35.0, -35.0, -25.0, -50.0, -35.0, -35.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,5,158,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,DF,1.34,2.3,0.582608695652174,"[10.0, 8.0, 9.0, 7.0, 10.0, 11.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,CO,1.03,2.0,0.515,"[6.75, 5.25, 6.75, 6.75, 8.25, 8.25]"
yes,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,FM,2.36,2.0,1.18,"[9.0, 6.0, 9.0, 8.0, 13.0, 12.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,FW,4.71,14.4,0.32708333333333334,"[-25.0, -35.0, -25.0, -35.0, -25.0, -25.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,sm,1.49,2.3,0.6478260869565218,"[0.0, 0.0, -4.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation Juniors,Final,6,102,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,DF,0.9,2.3,0.391304347826087,"[12.0, 12.0, 10.0, 12.0, 13.0, 12.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,CO,0.8,2.0,0.4,"[8.25, 9.75, 8.25, 9.0, 10.5, 9.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,FM,1.26,2.0,0.63,"[11.0, 12.0, 11.0, 10.0, 14.0, 11.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,FW,5.0,14.4,0.3472222222222222,"[-15.0, -10.0, -15.0, -10.0, -15.0, -25.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,sm,1.0,2.3,0.4347826086956522,"[0.0, 0.0, 0.0, -2.0, -2.0, -2.0]"
,159,Rock'n'Roll-Small Formation,Final,1,31,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,2,259,DF,1.5,2.3,0.6521739130434783,"[6.0, 7.0, 9.0, 6.0, 10.0, 7.0]"
,159,Rock'n'Roll-Small Formation,Final,2,259,CO,1.03,2.0,0.515,"[5.25, 5.25, 6.75, 5.25, 7.5, 7.5]"
,159,Rock'n'Roll-Small Formation,Final,2,259,FM,1.25,2.0,0.625,"[6.0, 7.0, 9.0, 7.0, 9.0, 6.0]"
,159,Rock'n'Roll-Small Formation,Final,2,259,FW,9.75,14.4,0.6770833333333334,"[-50.0, -35.0, -35.0, -50.0, -25.0, -50.0]"
yes,159,Rock'n'Roll-Small Formation,Final,2,259,sm,2.49,2.3,1.082608695652174,"[-6.0, 0.0, 0.0, -4.0, -6.0, -4.0]"
,159,Rock'n'Roll-Small Formation,Final,2,259,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,3,180,DF,1.29,2.3,0.5608695652173914,"[10.0, 11.0, 8.0, 7.0, 9.0, 9.0]"
,159,Rock'n'Roll-Small Formation,Final,3,180,CO,0.52,2.0,0.26,"[7.5, 6.75, 6.0, 6.75, 6.75, 7.5]"
,159,Rock'n'Roll-Small Formation,Final,3,180,FM,0.69,2.0,0.345,"[9.0, 7.0, 8.0, 8.0, 9.0, 8.0]"
,159,Rock'n'Roll-Small Formation,Final,3,180,FW,3.73,14.4,0.25902777777777775,"[-25.0, -25.0, -25.0, -25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Small Formation,Final,3,180,sm,1.89,2.3,0.8217391304347826,"[-4.0, 0.0, -4.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,3,180,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,DF,0.82,2.3,0.3565217391304348,"[9.0, 7.0, 9.0, 7.0, 8.0, 8.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,CO,0.43,2.0,0.215,"[6.75, 6.0, 6.0, 5.25, 6.0, 6.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,FM,0.94,2.0,0.47,"[8.0, 8.0, 8.0, 6.0, 9.0, 7.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,FW,11.18,14.4,0.7763888888888888,"[-25.0, -50.0, -25.0, -50.0, -25.0, -35.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,sm,1.0,2.3,0.4347826086956522,"[-2.0, 0.0, 0.0, -2.0, -2.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,4,335,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,DF,1.95,2.3,0.8478260869565218,"[15.0, 12.0, 11.0, 9.0, 12.0, 14.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,CO,1.18,2.0,0.59,"[9.0, 9.75, 10.5, 6.75, 9.75, 9.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,FM,1.6,2.0,0.8,"[10.0, 12.0, 12.0, 9.0, 14.0, 11.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,FW,5.0,14.4,0.3472222222222222,"[-25.0, -15.0, -25.0, -25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,sm,1.49,2.3,0.6478260869565218,"[-4.0, 0.0, -2.0, -2.0, 0.0, 0.0]"
,159,Rock'n'Roll-Small Formation,Final,5,33,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,DF,1.25,2.3,0.5434782608695653,"[8.0, 9.0, 9.0, 6.0, 10.0, 8.0]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,CO,1.21,2.0,0.605,"[5.25, 7.5, 6.75, 5.25, 8.25, 5.25]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,FM,1.86,2.0,0.93,"[8.0, 9.0, 9.0, 5.0, 11.0, 7.0]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,FW,7.31,14.4,0.5076388888888889,"[-35.0, -35.0, -35.0, -50.0, -25.0, -35.0]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,sm,2.0,2.3,0.8695652173913044,"[-4.0, 0.0, -4.0, -4.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,1,67,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,DF,1.25,2.3,0.5434782608695653,"[9.0, 9.0, 9.0, 6.0, 10.0, 9.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,CO,1.13,2.0,0.565,"[8.25, 6.75, 6.75, 6.0, 9.0, 6.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,FM,1.21,2.0,0.605,"[9.0, 11.0, 11.0, 8.0, 11.0, 11.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,FW,9.32,14.4,0.6472222222222223,"[-25.0, -35.0, -25.0, -50.0, -25.0, -25.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,sm,2.13,2.3,0.9260869565217391,"[-8.0, -4.0, -8.0, -6.0, -6.0, -2.0]"
,159,Rock'n'Roll-Formation Juniors,Final,2,175,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,DF,1.6,2.3,0.6956521739130436,"[12.0, 13.0, 11.0, 9.0, 14.0, 11.0]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,CO,1.06,2.0,0.53,"[9.75, 9.75, 8.25, 7.5, 10.5, 8.25]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,FM,1.57,2.0,0.785,"[11.0, 12.0, 12.0, 10.0, 15.0, 11.0]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,FW,3.73,14.4,0.25902777777777775,"[-15.0, -15.0, -15.0, -25.0, -15.0, -15.0]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,3,65,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,DF,0.69,2.3,0.3,"[10.0, 11.0, 11.0, 12.0, 10.0, 11.0]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,CO,0.57,2.0,0.285,"[7.5, 7.5, 7.5, 8.25, 9.0, 7.5]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,FM,1.37,2.0,0.685,"[9.0, 10.0, 11.0, 9.0, 13.0, 10.0]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,FW,3.73,14.4,0.25902777777777775,"[-25.0, -25.0, -25.0, -15.0, -25.0, -25.0]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,4,144,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,DF,1.34,2.3,0.582608695652174,"[7.0, 10.0, 9.0, 7.0, 8.0, 6.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,CO,0.56,2.0,0.28,"[6.0, 6.75, 6.75, 7.5, 6.0, 6.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,FM,1.07,2.0,0.535,"[6.0, 8.0, 9.0, 9.0, 9.0, 8.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,FW,7.31,14.4,0.5076388888888889,"[-50.0, -35.0, -25.0, -35.0, -35.0, -35.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,sm,2.24,2.3,0.973913043478261,"[-6.0, -2.0, -2.0, 0.0, -2.0, -6.0]"
,159,Rock'n'Roll-Formation Juniors,Final,5,303,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,DF,1.07,2.3,0.4652173913043479,"[12.0, 13.0, 13.0, 12.0, 15.0, 12.0]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,CO,0.72,2.0,0.36,"[9.0, 9.75, 9.0, 8.25, 10.5, 9.75]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,FM,1.8,2.0,0.9,"[13.0, 10.0, 14.0, 11.0, 15.0, 11.0]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,FW,1.86,14.4,0.12916666666666668,"[-10.0, -15.0, -15.0, -15.0, -15.0, -15.0]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation Juniors,Final,6,37,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Formation,Final,1,77,DF,2.56,2.3,1.1130434782608696,"[11.0, 13.0, 11.0, 5.0, 12.0, 10.0]"
,159,Rock'n'Roll-Formation,Final,1,77,CO,0.83,2.0,0.415,"[9.0, 9.75, 8.25, 7.5, 9.0, 7.5]"
,159,Rock'n'Roll-Formation,Final,1,77,FM,1.15,2.0,0.575,"[12.0, 12.0, 11.0, 9.0, 12.0, 10.0]"
,159,Rock'n'Roll-Formation,Final,1,77,FW,14.07,14.4,0.9770833333333333,"[-15.0, -5.0, -25.0, -50.0, -15.0, -25.0]"
,159,Rock'n'Roll-Formation,Final,1,77,sm,1.53,2.3,0.6652173913043479,"[0.0, 0.0, 0.0, -4.0, -2.0, 0.0]"
,159,Rock'n'Roll-Formation,Final,1,77,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation,Final,2,128,DF,1.11,2.3,0.482608695652174,"[11.0, 9.0, 9.0, 8.0, 11.0, 10.0]"
,159,Rock'n'Roll-Formation,Final,2,128,CO,0.94,2.0,0.47,"[8.25, 6.75, 9.0, 6.75, 9.0, 7.5]"
,159,Rock'n'Roll-Formation,Final,2,128,FM,1.8,2.0,0.9,"[10.0, 8.0, 12.0, 9.0, 13.0, 12.0]"
,159,Rock'n'Roll-Formation,Final,2,128,FW,4.71,14.4,0.32708333333333334,"[-25.0, -35.0, -25.0, -35.0, -25.0, -25.0]"
,159,Rock'n'Roll-Formation,Final,2,128,sm,1.63,2.3,0.7086956521739131,"[0.0, -4.0, -2.0, -4.0, -2.0, 0.0]"
,159,Rock'n'Roll-Formation,Final,2,128,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation,Final,3,208,DF,0.9,2.3,0.391304347826087,"[14.0, 12.0, 13.0, 12.0, 14.0, 12.0]"
,159,Rock'n'Roll-Formation,Final,3,208,CO,0.94,2.0,0.47,"[10.5, 9.0, 10.5, 9.0, 11.25, 11.25]"
,159,Rock'n'Roll-Formation,Final,3,208,FM,1.29,2.0,0.645,"[14.0, 12.0, 13.0, 11.0, 15.0, 13.0]"
,159,Rock'n'Roll-Formation,Final,3,208,FW,5.34,14.4,0.3708333333333333,"[-10.0, -15.0, -10.0, -25.0, -15.0, -10.0]"
,159,Rock'n'Roll-Formation,Final,3,208,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Formation,Final,3,208,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,DF,0.59,2.3,0.2565217391304348,"[12.5, 12.5, 11.25]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,CO,0.0,2.0,0.0,"[9.0, 9.0, 9.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,FM,0.47,2.0,0.235,"[7.5, 7.5, 6.5]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,FW,4.71,14.4,0.32708333333333334,"[-15.0, -15.0, -25.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,118,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,DF,2.12,2.3,0.9217391304347827,"[6.25, 11.25, 7.5]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,CO,0.94,2.0,0.47,"[8.0, 6.0, 8.0]"
yes,159,Rock'n'Roll-Main Class Start,First round,1,236,FM,2.16,2.0,1.08,"[2.5, 7.5, 6.5]"
yes,159,Rock'n'Roll-Main Class Start,First round,1,236,FW,18.86,14.4,1.3097222222222222,"[-75.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,1,236,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,DF,1.02,2.3,0.44347826086956527,"[15.0, 13.75, 12.5]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,CO,0.82,2.0,0.41,"[9.0, 11.0, 10.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,FM,0.47,2.0,0.235,"[7.5, 7.5, 8.5]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,FW,4.71,14.4,0.32708333333333334,"[-25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,60,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,DF,1.02,2.3,0.44347826086956527,"[12.5, 11.25, 10.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,CO,0.47,2.0,0.235,"[9.0, 10.0, 9.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,FM,1.43,2.0,0.715,"[5.0, 8.5, 6.5]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,FW,4.71,14.4,0.32708333333333334,"[-25.0, -35.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,2,142,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,DF,2.12,2.3,0.9217391304347827,"[8.75, 12.5, 13.75]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,CO,0.82,2.0,0.41,"[8.0, 9.0, 10.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,FM,1.89,2.0,0.945,"[5.0, 9.0, 9.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,FW,4.71,14.4,0.32708333333333334,"[-25.0, -25.0, -15.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,226,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,DF,1.02,2.3,0.44347826086956527,"[8.75, 10.0, 7.5]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,CO,0.82,2.0,0.41,"[7.0, 8.0, 6.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,FM,0.71,2.0,0.355,"[6.5, 6.5, 5.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,FW,7.07,14.4,0.49097222222222225,"[-50.0, -50.0, -35.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,sm,0.0,2.3,0.0,"[0.0, 0.0, 0.0]"
,159,Rock'n'Roll-Main Class Start,First round,3,176,bm,0.0,8.0,0.0,"[0.0, 0.0, 0.0]"
yes,159,Rock'n'Roll-Main Class Start,First round,4,223,DF,2.95,2.3,1.282608695652174,"[2.5, 8.75, 8.75]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,CO,0.47,2.0,0.235,"[6.0, 6.0, 7.0]"
,159,Rock'n'Roll-Main Class Start,First round,4,223,FM,0.0,2.0,0.0,"[2.5, 2.5, 2.5]"
